dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets
007CX022-04,Vista tomada do Observatório Nacional,,Marc Ferrez,1912 circa,1907/1917,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87640 Instituto Moreira Salles,,-22.8956,-43.22331,"POLYGON ((-43.223305 -22.895596, -43.222167 -22.897058, -43.222217 -22.89709, -43.222269 -22.897121, -43.222321 -22.89715, -43.222375 -22.897177, -43.222429 -22.897204, -43.222485 -22.897228, -43.222541 -22.897251, -43.222597 -22.897272, -43.222655 -22.897292, -43.222713 -22.89731, -43.222772 -22.897326, -43.222831 -22.897341, -43.222891 -22.897354, -43.222951 -22.897365, -43.223011 -22.897374, -43.223072 -22.897382, -43.223133 -22.897388, -43.223194 -22.897392, -43.223256 -22.897394, -43.223317 -22.897395, -43.223378 -22.897393, -43.22344 -22.89739, -43.223501 -22.897386, -43.223562 -22.897379, -43.223622 -22.897371, -43.223683 -22.897361, -43.223743 -22.897349, -43.223802 -22.897335, -43.223861 -22.89732, -43.22392 -22.897303, -43.223952 -22.897293, -43.223305 -22.895596))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX022-04.jpg,all||views
007CX022-08,Rua Joaquim Murtinho,,Marc Ferrez,1912 circa,1907/1917,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87643 Instituto Moreira Salles,,-22.91646,-43.183,"POLYGON ((-43.183005 -22.916456, -43.17781 -22.913917, -43.177725 -22.914069, -43.177647 -22.914223, -43.177573 -22.914379, -43.177505 -22.914537, -43.177442 -22.914697, -43.177385 -22.914859, -43.177333 -22.915022, -43.177287 -22.915187, -43.177247 -22.915353, -43.177212 -22.91552, -43.177183 -22.915688, -43.17716 -22.915857, -43.177142 -22.916026, -43.17713 -22.916196, -43.177124 -22.916366, -43.177124 -22.916536, -43.17713 -22.916707, -43.177141 -22.916876, -43.177158 -22.917046, -43.177181 -22.917215, -43.17721 -22.917383, -43.177245 -22.91755, -43.177285 -22.917716, -43.177331 -22.917881, -43.177382 -22.918045, -43.17739 -22.91807, -43.183005 -22.916456))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX022-08.jpg,all||views
007CX022-09,Estátua equestre de Dom Pedro I,,Marc Ferrez,1912 circa,1907/1917,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87642 Instituto Moreira Salles,,-22.90688,-43.18256,"POLYGON ((-43.182563 -22.906876, -43.18405 -22.908041, -43.184089 -22.907998, -43.184127 -22.907953, -43.184163 -22.907907, -43.184197 -22.907861, -43.18423 -22.907813, -43.184261 -22.907764, -43.18429 -22.907715, -43.184318 -22.907664, -43.184344 -22.907613, -43.184368 -22.907561, -43.184391 -22.907509, -43.184412 -22.907455, -43.18443 -22.907402, -43.184447 -22.907347, -43.184463 -22.907292, -43.184476 -22.907237, -43.184487 -22.907182, -43.184497 -22.907126, -43.184504 -22.90707, -43.18451 -22.907014, -43.184514 -22.906957, -43.184515 -22.906901, -43.184515 -22.906844, -43.184513 -22.906788, -43.184509 -22.906731, -43.184503 -22.906675, -43.184496 -22.906619, -43.184488 -22.906576, -43.182563 -22.906876))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX022-09.jpg,all||views
007CX023-01,Vista tomada da Estrada das Paineiras,,Marc Ferrez,1917 circa,1912/1922,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87644 Instituto Moreira Salles,,-22.94648,-43.20485,"POLYGON ((-43.204847 -22.946482, -43.191477 -22.926375, -43.190798 -22.926772, -43.190132 -22.927188, -43.189481 -22.927623, -43.188846 -22.928077, -43.188226 -22.928549, -43.187623 -22.929039, -43.187036 -22.929545, -43.186467 -22.930069, -43.185916 -22.930609, -43.185384 -22.931164, -43.184871 -22.931735, -43.184378 -22.93232, -43.183905 -22.932919, -43.183453 -22.933531, -43.183022 -22.934156, -43.182612 -22.934794, -43.182224 -22.935443, -43.181859 -22.936102, -43.181516 -22.936772, -43.181197 -22.937452, -43.1809 -22.938141, -43.180627 -22.938837, -43.180379 -22.939542, -43.180154 -22.940253, -43.179954 -22.94097, -43.179946 -22.940998, -43.204847 -22.946482))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX023-01.jpg,all||views
007CX023-03,Homem observa a vista do Morro do Pão de Açúcar,Contém nove estereoscopias,Marc Ferrez,1917 circa,1912/1922,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87645 Instituto Moreira Salles,,-22.9494,-43.15636,"POLYGON ((-43.156361 -22.949396, -43.114066 -22.908762, -43.112701 -22.910005, -43.111379 -22.911288, -43.110101 -22.912608, -43.108869 -22.913964, -43.107684 -22.915355, -43.106547 -22.91678, -43.105459 -22.918237, -43.104421 -22.919724, -43.103435 -22.921241, -43.1025 -22.922786, -43.101619 -22.924357, -43.100792 -22.925953, -43.100019 -22.927572, -43.099303 -22.929212, -43.098642 -22.930873, -43.098038 -22.932551, -43.097492 -22.934246, -43.097004 -22.935957, -43.096575 -22.93768, -43.096204 -22.939415, -43.095893 -22.94116, -43.095642 -22.942913, -43.09545 -22.944673, -43.095319 -22.946437, -43.095247 -22.948204, -43.095236 -22.949972, -43.095286 -22.95174, -43.095396 -22.953505, -43.095565 -22.955267, -43.095795 -22.957022, -43.096085 -22.958771, -43.096278 -22.959767, -43.156361 -22.949396))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX023-03.jpg,all||views
007CX023-07,Enseada de Botafogo e Morro do Corcovado,,Marc Ferrez,1917 circa,1912/1922,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87646 Instituto Moreira Salles,,-22.94148,-43.17698,"POLYGON ((-43.176979 -22.941476, -43.17845 -22.942659, -43.17849 -22.942616, -43.178528 -22.942572, -43.178564 -22.942527, -43.178599 -22.94248, -43.178633 -22.942433, -43.178665 -22.942385, -43.178695 -22.942335, -43.178723 -22.942285, -43.17875 -22.942234, -43.178775 -22.942183, -43.178798 -22.942131, -43.17882 -22.942078, -43.178839 -22.942024, -43.178857 -22.94197, -43.178873 -22.941915, -43.178887 -22.94186, -43.178899 -22.941805, -43.178909 -22.941749, -43.178918 -22.941693, -43.178924 -22.941637, -43.178929 -22.941581, -43.178931 -22.941524, -43.178932 -22.941468, -43.178931 -22.941411, -43.178931 -22.941408, -43.176979 -22.941476))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX023-07.jpg,all||views
007CX178-04,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,1912 circa,1907/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87647 Instituto Moreira Salles,,-22.89546,-43.22338,"POLYGON ((-43.223379 -22.895464, -43.225519 -22.89861, -43.225625 -22.898546, -43.225729 -22.89848, -43.225831 -22.89841, -43.22593 -22.898338, -43.226027 -22.898263, -43.226121 -22.898185, -43.226212 -22.898104, -43.226301 -22.898021, -43.226387 -22.897935, -43.226469 -22.897847, -43.226549 -22.897756, -43.226626 -22.897663, -43.226699 -22.897568, -43.226769 -22.897471, -43.226836 -22.897372, -43.226899 -22.897271, -43.226959 -22.897168, -43.227016 -22.897064, -43.227068 -22.896958, -43.227117 -22.89685, -43.227163 -22.896741, -43.227205 -22.896631, -43.227242 -22.89652, -43.227277 -22.896408, -43.227307 -22.896294, -43.22731 -22.896282, -43.223379 -22.895464))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX178-04.jpg,all||views
007CX183-01,Avenida Niemeyer; destaque para a Pedra da Gávea ao fundo,,Marc Ferrez,1920 circa,1916/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87649 Instituto Moreira Salles,,-23.00015,-43.24184,"POLYGON ((-43.241842 -23.000147, -43.24316 -23.001475, -43.243204 -23.001437, -43.243248 -23.001396, -43.243289 -23.001355, -43.24333 -23.001313, -43.243369 -23.001269, -43.243407 -23.001224, -43.243443 -23.001179, -43.243477 -23.001132, -43.24351 -23.001084, -43.243541 -23.001035, -43.24357 -23.000986, -43.243598 -23.000936, -43.243624 -23.000884, -43.243649 -23.000832, -43.243671 -23.00078, -43.243692 -23.000727, -43.243711 -23.000673, -43.243728 -23.000619, -43.243743 -23.000564, -43.243756 -23.000509, -43.243767 -23.000453, -43.243777 -23.000397, -43.243785 -23.000341, -43.24379 -23.000285, -43.243794 -23.000229, -43.243796 -23.000172, -43.243796 -23.000116, -43.243794 -23.000059, -43.24379 -23.000003, -43.243784 -22.999947, -43.243776 -22.999891, -43.243766 -22.999835, -43.243755 -22.999779, -43.243751 -22.999763, -43.241842 -23.000147))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX183-01.jpg,all||views
007CX183-02,Avenida Niemeyer; destaque para a Pedra da Gávea ao fundo,,Marc Ferrez,1920 circa,1916/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87648 Instituto Moreira Salles,,-22.99982,-43.24715,"POLYGON ((-43.247148 -22.999825, -43.248989 -23.000428, -43.249009 -23.000374, -43.249026 -23.00032, -43.249042 -23.000266, -43.249056 -23.000211, -43.249069 -23.000155, -43.249079 -23.0001, -43.249087 -23.000044, -43.249094 -22.999988, -43.249099 -22.999931, -43.249101 -22.999875, -43.249102 -22.999818, -43.249101 -22.999762, -43.249098 -22.999705, -43.249093 -22.999649, -43.249086 -22.999593, -43.249077 -22.999537, -43.249066 -22.999481, -43.249053 -22.999426, -43.249039 -22.999371, -43.249022 -22.999317, -43.249004 -22.999263, -43.248984 -22.999209, -43.248962 -22.999157, -43.248938 -22.999105, -43.248913 -22.999053, -43.248886 -22.999002, -43.248857 -22.998953, -43.248826 -22.998904, -43.248794 -22.998856, -43.24876 -22.998809, -43.248725 -22.998762, -43.248687 -22.998717, -43.248649 -22.998673, -43.248638 -22.998662, -43.247148 -22.999825))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX183-02.jpg,all||views
007CX183-04,Avenida Niemeyer; destaque para a Pedra da Gávea ao fundo,,Marc Ferrez,1920 circa,1916/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87650 Instituto Moreira Salles,,-22.99905,-43.24961,"POLYGON ((-43.249606 -22.999046, -43.252846 -23.001353, -43.252923 -23.001258, -43.252997 -23.001161, -43.253068 -23.001062, -43.253135 -23.000961, -43.253198 -23.000858, -43.253258 -23.000753, -43.253315 -23.000647, -43.253368 -23.000539, -43.253417 -23.000429, -43.253462 -23.000318, -43.253503 -23.000206, -43.253541 -23.000093, -43.253575 -22.999978, -43.253605 -22.999863, -43.253631 -22.999747, -43.253653 -22.999631, -43.253671 -22.999513, -43.253685 -22.999395, -43.253694 -22.999277, -43.2537 -22.999159, -43.253702 -22.999041, -43.2537 -22.998922, -43.253694 -22.998804, -43.253683 -22.998686, -43.253669 -22.998568, -43.253651 -22.998451, -43.253628 -22.998334, -43.253602 -22.998218, -43.253572 -22.998103, -43.253538 -22.997989, -43.253517 -22.997925, -43.249606 -22.999046))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX183-04.jpg,all||views
007CX183-06,Avenida Niemeyer; destaque para a Pedra da Gávea ao fundo,,Marc Ferrez,1920 circa,1916/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q85621807 Negativo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q85621807 Glass plate negative||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87651 Instituto Moreira Salles,,-23.00063,-43.24389,"POLYGON ((-43.243885 -23.000633, -43.245535 -23.001596, -43.245567 -23.001548, -43.245598 -23.001499, -43.245627 -23.001449, -43.245654 -23.001398, -43.245679 -23.001346, -43.245702 -23.001294, -43.245724 -23.001241, -43.245744 -23.001188, -43.245762 -23.001134, -43.245778 -23.001079, -43.245792 -23.001024, -43.245805 -23.000969, -43.245815 -23.000913, -43.245824 -23.000857, -43.24583 -23.000801, -43.245835 -23.000745, -43.245838 -23.000688, -43.245839 -23.000632, -43.245838 -23.000575, -43.245835 -23.000519, -43.24583 -23.000463, -43.245823 -23.000406, -43.245815 -23.000351, -43.245804 -23.000295, -43.245792 -23.00024, -43.245777 -23.000185, -43.245761 -23.00013, -43.245747 -23.000088, -43.243885 -23.000633))",,130.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX183-06.jpg,all||views
007CX189-01,Exposição Internacional de 1922 - Pavilhão da Itália,,Marc Ferrez,1922 circa,1922/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87150 Instituto Moreira Salles,,-22.90932,-43.17138,"POLYGON ((-43.171379 -22.909322, -43.173017 -22.910301, -43.17305 -22.910253, -43.17308 -22.910204, -43.17311 -22.910155, -43.173137 -22.910104, -43.173163 -22.910053, -43.173187 -22.910001, -43.173209 -22.909948, -43.17323 -22.909895, -43.173249 -22.909841, -43.173265 -22.909787, -43.17328 -22.909732, -43.173293 -22.909677, -43.173304 -22.909621, -43.173314 -22.909566, -43.173321 -22.909509, -43.173326 -22.909453, -43.17333 -22.909397, -43.173332 -22.90934, -43.173331 -22.909284, -43.173329 -22.909227, -43.173325 -22.909171, -43.173319 -22.909115, -43.173311 -22.909059, -43.173301 -22.909003, -43.173289 -22.908947, -43.173275 -22.908892, -43.17326 -22.908838, -43.173242 -22.908784, -43.173223 -22.90873, -43.173202 -22.908677, -43.173179 -22.908624, -43.173154 -22.908573, -43.173128 -22.908522, -43.173118 -22.908503, -43.171379 -22.909322))",,125.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX189-01.jpg,all||views
007CX189-02,Exposição de 1922 - Pavilhão da Estatística,,Marc Ferrez,1922 circa,1922/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87151 Instituto Moreira Salles,,-22.90519,-43.16958,"POLYGON ((-43.169577 -22.905193, -43.170009 -22.903439, -43.169949 -22.903427, -43.169889 -22.903417, -43.169828 -22.903409, -43.169767 -22.903403, -43.169706 -22.903398, -43.169645 -22.903395, -43.169584 -22.903394, -43.169522 -22.903395, -43.169461 -22.903398, -43.1694 -22.903402, -43.169339 -22.903408, -43.169278 -22.903416, -43.169218 -22.903425, -43.169157 -22.903436, -43.169098 -22.903449, -43.169039 -22.903464, -43.16898 -22.903481, -43.168922 -22.903499, -43.168864 -22.903518, -43.168808 -22.90354, -43.168752 -22.903563, -43.168696 -22.903588, -43.168642 -22.903614, -43.168589 -22.903642, -43.168536 -22.903671, -43.168485 -22.903702, -43.168435 -22.903734, -43.168396 -22.90376, -43.169577 -22.905193))",,125.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX189-02.jpg,all||views
007CX189-03,Exposição de 1922 - Pavilhão não identificado,,Marc Ferrez,1922 circa,1922/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q355674 Autocromo,http://wikidata.org/wiki/Q355674 Autochrome,http://wikidata.org/wiki/Q97570383 Diapositivo de vidro||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q97570383 Glass diapositive||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/87149 Instituto Moreira Salles,,-22.90986,-43.17211,"POLYGON ((-43.172109 -22.909863, -43.17028 -22.910494, -43.170303 -22.910547, -43.170327 -22.910599, -43.170353 -22.91065, -43.170381 -22.9107, -43.17041 -22.91075, -43.170441 -22.910799, -43.170474 -22.910846, -43.170508 -22.910893, -43.170544 -22.910939, -43.170582 -22.910984, -43.170621 -22.911027, -43.170661 -22.91107, -43.170703 -22.911111, -43.170746 -22.911151, -43.170791 -22.91119, -43.170837 -22.911227, -43.170884 -22.911264, -43.170932 -22.911298, -43.170982 -22.911332, -43.171032 -22.911364, -43.171084 -22.911394, -43.171137 -22.911423, -43.171191 -22.91145, -43.171245 -22.911476, -43.171301 -22.9115, -43.171357 -22.911523, -43.171414 -22.911544, -43.171459 -22.911559, -43.172109 -22.909863))",,125.0,60.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/007CX189-03.jpg,all||views
