Document ID,Title,Creator,Description (Portuguese),Date,First Year,Last Year,Type,Collection,Provider,Material,Fabrication Method,Rights,Required Statement,Width,Height,Document URL,Media URL
0071824cx065-08,"Enseada de Botafogo vista do alto do Corcovado, com o Morro do Pão de Açúcar ao fundo",Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76222,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx065-08/full/max/0/default.jpg
0071824cx065-09,Imprensa Nacional,Marc Ferrez,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas.",circa 1894,1889,1899,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76224,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx065-09/full/max/0/default.jpg
0071824cx065-10,Palácio Monroe,Marc Ferrez,"Palácio Monroe, inaugurado em 1904 com a exposiçao Universal de Saint Louis, foi demolido em 1975 na Cinelândia.",circa 1905,1904,1910,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76225,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx065-10/full/max/0/default.jpg
0071824cx065-11,Teatro Municipal,Marc Ferrez,"Teatro inaugurado em 1909, como parte do conjunto arquitetônico das obras de reurbanização da Cidade do Rio de Janeiro, durante a prefeitura de Pereira Passos.",circa 1910,1909,1915,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76226,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx065-11/full/max/0/default.jpg
0071824cx065-12,Teatro Municipal,Marc Ferrez,"Teatro inaugurado em 1909, como parte do conjunto arquitetônico das obras de reurbanização da Cidade do Rio de Janeiro, durante a prefeitura de Pereira Passos.",circa 1910,1909,1915,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76227,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx065-12/full/max/0/default.jpg
0071824cx066-02,Cascatinha da Tijuca,Marc Ferrez,"Cascatinha da Tijuca (anteriormente conhecida como Cascatinha Taunay devido ao nome do artista francês que a pintou em 1820), está localizada no Parque Nacional da Tijuca, parte da Floresta da Tijuca.",circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/76195,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-02/full/max/0/default.jpg
0071824cx066-08,Vista da Igreja de Nossa Senhora de Copacabana,Marc Ferrez,Tomada das proximidades da atual entrada do forte de Copacabana.,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76196,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-08/full/max/0/default.jpg
0071824cx066-12,"Antigo prédio da Bolsa de Fundos Públicos (ou Bolsa de Valores), atual Centro Cultural do Banco do Brasil",Marc Ferrez,,circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/76197,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-12/full/max/0/default.jpg
0071824cx066-13,Vista da Igreja de Nossa Senhora de Copacabana,Marc Ferrez,Tomada das proximidades da atual entrada do forte de Copacabana.,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76198,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-13/full/max/0/default.jpg
0071824cx066-14,Vista da Igreja de Nossa Senhora de Copacabana,Marc Ferrez,Tomada das proximidades da atual entrada do forte de Copacabana.,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76199,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-14/full/max/0/default.jpg
0071824cx066-15,Vista do Outeiro da Glória,Marc Ferrez,,circa 1883,1880,1888,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76200,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-15/full/max/0/default.jpg
0071824cx066-16,Vista do Outeiro da Glória,Marc Ferrez,,circa 1883,1880,1888,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76201,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx066-16/full/max/0/default.jpg
0071824cx067-01,Estação das barcas na Praça XV de Novembro,Marc Ferrez,,circa 1900,1885,1905,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76241,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx067-01/full/max/0/default.jpg
0071824cx067-02,"Cais Pharoux e, ao fundo, Mercado da Praia do Peixe",Marc Ferrez,"Vista do Cais Pharoux e adjacências, tomado de uma embarcação.",circa 1886,1881,1891,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76242,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx067-02/full/max/0/default.jpg
0071824cx067-03,Vista do Pão de Açúcar,Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/70977,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx067-03/full/max/0/default.jpg
0071824cx067-04,As pirâmides do Aqueduto da Carioca,Marc Ferrez,,circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76178,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx067-04/full/max/0/default.jpg
0071824cx067-05,"Entrada da Baía de Guanabara vista de Niterói, com destaque para o Morro do Pão de Açúcar",Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76179,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx067-05/full/max/0/default.jpg
0071824cx068-01,Vista da Alameda das Palmeiras,Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/76228,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-01/full/max/0/default.jpg
0071824cx068-09,"Rua Primeiro de Março, à direita, o prédio da Bolsa de Fundos Públicos (ou Bolsa de Valores), atual Centro Cultural Banco do Brasil",Marc Ferrez,,circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/76229,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-09/full/max/0/default.jpg
0071824cx068-10,Vista da Praia de Botafogo,Marc Ferrez,,circa 1900,1895,1905,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76230,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-10/full/max/0/default.jpg
0071824cx068-11,Pedra do Índio,Marc Ferrez,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",circa 1884,1879,1889,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76231,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-11/full/max/0/default.jpg
0071824cx068-12,Pedra de Itapuca,Marc Ferrez,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",circa 1884,1879,1889,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76232,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-12/full/max/0/default.jpg
0071824cx068-13,Pedra do Índio,Marc Ferrez,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",circa 1884,1879,1889,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76233,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-13/full/max/0/default.jpg
0071824cx068-14,Bairro do Flamengo visto do Morro Nova Cintra,Marc Ferrez,"Destaque para a Igreja Nossa Senhora da Glória, o Largo do Machado, e ao fundo o Pão de Açúcar e uma parte do Morro da Viúva.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/76234,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-14/full/max/0/default.jpg
0071824cx068-16,Alameda das Palmeiras,Marc Ferrez,Vista da Alameda das Palmeiras no Jardim Botânico do Rio de Janeiro.,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/76235,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx068-16/full/max/0/default.jpg
0071824cx070-02,"Vista da Baía de Guanabara, com destaque para o Pão de Açúcar",Marc Ferrez,"O panorama abrange também os bairros de Botafogo, Flamengo e Urca, vistos a partir do Corcovado.",circa 1887,1882,1892,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77565,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-02/full/max/0/default.jpg
0071824cx070-03,Ilha Fiscal,Marc Ferrez,"Vista da Ilha Fiscal, tomada de uma embarcação. Transferida para a Marinha pelo Ministério da Fazenda, em 1913, a Ilha é hoje parte do Complexo Cultural do Serviço de Documentação da Marinha (DPHDM). Cenário do evento que ficou conhecido como “O Último Baile do Império”, realizado alguns dias antes da Proclamação da República.",circa 1895,1890,1900,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77566,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-03/full/max/0/default.jpg
0071824cx070-04,Escola Militar,Marc Ferrez,,circa 1885,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/69633,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-04/full/max/0/default.jpg
0071824cx070-08,Mercado da Praia do Peixe,Marc Ferrez,"Vista do Mercado da Praia do Peixe, próximo à atual rua do mercado.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77567,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-08/full/max/0/default.jpg
0071824cx070-09,"Largo da Carioca, chafariz com 35 bicas",Marc Ferrez,"Vista do Largo da Carioca, com o Chafariz de 35 bicas ao fundo.",circa 1898,1893,1903,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77568,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-09/full/max/0/default.jpg
0071824cx070-10,Rua do Ouvidor,Marc Ferrez,"Antiga rua de Aleixo Manuel, a rua do Ouvidor passou a chamar-se assim quando o primeiro magistrado da Capitania estabeleceu residência efetiva. Depois da chegada de D. João VI em 1808 e com a abertura dos portos ao comércio internacional, estrangeiros - principalmente ingleses e franceses - começaram a se estabelecer na cidade, trabalhando como atacadistas, importadores e varejistas, comercializando produtos como jóias, alfaias de luxo, tecidos e livros. Grandes modistas, cabeleireiros e doceiros ajudaram a transformar a Ouvidor numa das ruas de maior prestígio do Rio antigo.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/77569,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-10/full/max/0/default.jpg
0071824cx070-11,Estação das barcas na Praça XV de Novembro,Marc Ferrez,"Os fundos da antiga estação das barcas, na região do centro no Rio de Janeiro, praça XV de Novembro e arredores.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77570,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-11/full/max/0/default.jpg
0071824cx070-12,Praia dos mineiros da Ilha das Cobras,Marc Ferrez,"Porto do Rio de janeiro e Praia dos Mineiros, entre a Praça XV de Novembro e o antigo Arsenal da Marinha.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/88727,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-12/full/max/0/default.jpg
0071824cx070-13,"Embarcações em frente ao Mercado do Peixe, ao fundo o Morro do Castelo",Marc Ferrez,"Morro do castelo, Cais Pharoux e Praia dos Mineiros.",circa 1890,1885,1895,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,240,180,http://acervos.ims.com.br/portals/#/detailpage/77572,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx070-13/full/max/0/default.jpg
0071824cx071-01,Aqueduto da Carioca,Marc Ferrez,,circa 1886,1880,1890,Photograph,Views,Instituto Moreira Salles,Glass Plate Negative,Gelatin Silver,,Provided by Instituto Moreira Salles,180,240,http://acervos.ims.com.br/portals/#/detailpage/69609,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/0071824cx071-01/full/max/0/default.jpg
