Document ID[19474],Title[19462],Creator[1603501],Description (Portuguese)[1612567],Date[19486],First Year[19466],Last Year[19467],Type[1604106],Collections[1711006],Provider[1731287],Material[1612569],Fabrication Method[1612568],Rights[1861241],Required Statement[19484],Width[1604102],Height[1604103],Document URL[796463],Media URL
007_IMG_3977,Enseada e bairro de Botafogo vistos do Morro do Corcovado,Marc Ferrez,,circa 1914,1909,1915,Photograph|Stereoscopy,Views,Instituto Moreira Salles,Glass Diapositive,Autochrome,,Provided by Instituto Moreira Salles,65,60,http://acervos.ims.com.br/portals/#/detailpage/105685,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_3977/full/max/0/default.jpg
007_IMG_4073,Bondinho do Pão de Açúcar,Marc Ferrez,"O bondinho do Morro do Pão de Açúcar foi inaugurado (o seu primeiro trecho, entre a Praia Vermelha e o Morro da Urca) em 27 de outubro de 1912.",circa 1912,1912,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Lantern Slide,,Provided by Instituto Moreira Salles,100,85,http://acervos.ims.com.br/portals/#/detailpage/105542,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_4073/full/max/0/default.jpg
007_IMG_4074,Bondinho do Pão de Açúcar,Marc Ferrez,"O bondinho do Morro do Pão de Açúcar foi inaugurado (o seu primeiro trecho, entre a Praia Vermelha e o Morro da Urca) em 27 de outubro de 1912.",circa 1912,1912,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Lantern Slide,,Provided by Instituto Moreira Salles,100,85,http://acervos.ims.com.br/portals/#/detailpage/105543,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_4074/full/max/0/default.jpg
007_IMG_4077,Entrada do Jardim Botânico e a Aleia de Palmeiras Imperiais Barbosa Rodrigues,Marc Ferrez,,circa 1912,1907,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Lantern Slide,,Provided by Instituto Moreira Salles,100,85,http://acervos.ims.com.br/portals/#/detailpage/105686,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_4077/full/max/0/default.jpg
007_IMG_4087,Bondinho do Pão de Açúcar,Marc Ferrez,"O bondinho do Morro do Pão de Açúcar foi inaugurado (o seu primeiro trecho, entre a Praia Vermelha e o Morro da Urca) em 27 de outubro de 1912.",circa 1912,1912,1915,Photograph,Views,Instituto Moreira Salles,Glass Diapositive,Lantern Slide,,Provided by Instituto Moreira Salles,100,85,http://acervos.ims.com.br/portals/#/detailpage/105544,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/007_IMG_4087/full/max/0/default.jpg
013RJ001002,"Navio HMS ""EAGLE"" e o Morro do Pão de Açúcar",Augusto Malta,"HMS-Eagle, um dos maiores navios aeródromos britânicos do pós-guerra, navegando na Baía de Guanabara.",circa 1927,1922,1932,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,216,151,http://acervos.ims.com.br/portals/#/detailpage/104042,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001002/full/max/0/default.jpg
013RJ001003,Morro de Pão de Açúcar visto da Praia do Flamengo,Augusto Malta,,circa 1926,1920,1932,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,201,160,http://acervos.ims.com.br/portals/#/detailpage/104043,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001003/full/max/0/default.jpg
013RJ001006,Praça Mauá; substituição da iluminação à gás por incandescente,Augusto Malta,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública à gás começou a ser substituída por incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público (bondes) e das linhas telefônicas.",1921,1921,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,230,166,http://acervos.ims.com.br/portals/#/detailpage/104044,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001006/full/max/0/default.jpg
013RJ001007,Praça Mauá; substituição da iluminação à gás por incandescente,Augusto Malta,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública à gás começou a ser substituída por incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público (bondes) e das linhas telefônicas.",10/02/1921,1921,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,164,http://acervos.ims.com.br/portals/#/detailpage/104045,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001007/full/max/0/default.jpg
013RJ001008,Avenida Delfim Moreira - substituição da iluminação pública de gás para lâmpadas incandescentes,Augusto Malta,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas. A Avenida Delfim Moreira foi alargada na prefeitura do engenheiro Paulo de Frontin, em 1919.",10/02/1921,1921,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,165,http://acervos.ims.com.br/portals/#/detailpage/104046,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001008/full/max/0/default.jpg
013RJ001011,Avenida Rio Branco - substituição da iluminação a gás por lâmpadas incandescentes,Augusto Malta,,1921,1921,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,168,http://acervos.ims.com.br/portals/#/detailpage/104047,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001011/full/max/0/default.jpg
013RJ001012,Avenida Rio Branco à noite - substituição da iluminação a gás por lâmpadas incandescentes,Augusto Malta,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios de destaque como o Theatro Municipal e a Biblioteca Nacional.",1921,1921,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,167,http://acervos.ims.com.br/portals/#/detailpage/104048,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001012/full/max/0/default.jpg
013RJ001018,Estação de Paraibuna,Augusto Malta,"Estação de Paraibuna, onde se chegava a partir de uma linha de tração animal que transportava passageiros e cargas. Na estação, as diligências que faziam a viagem de Juiz de Fora a Petrópolis podiam fazer a muda de animais. Ao lado do edifício está o rio Paraibuna, parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",20/11/1920,1920,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,167,http://acervos.ims.com.br/portals/#/detailpage/107422,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001018/full/max/0/default.jpg
013RJ001021,Hotel Corcovado (Hotel Paineiras); varanda,Augusto Malta,"Em 1882, o governo Imperial concedeu aos engenheiros Pereira Passos e João Teixeira Soares, ou à companhia que organizaram, o privilégio para a construção de uma estrada de ferro que ligava a rua do Cosme Velho ao alto do Corcovado. O Império cederia gratuitamente as terras necessárias para o empreendimento, inclusive para a construção do Hotel-Restaurante, previsto para ser erguido perto da estrada. Em 1884, então, foi inaugurado o Hotel das Paineiras com a promessa de ser tão confortável e moderno como o eram os hotéis suíços e americanos. Em 1906 a Light compra as ações da Companhia Ferro-Carril e Hotel Corcovado, que por sua vez havia comprado a concessão de Pereira Passos e seu amigo, com a função de substituir a estrada de ferro a vapor pela tração elétrica e melhorar o hotel. Somente em 1921 o prédio é reinaugurado, hospedando, desde então, personagens ilustres de nossa história, como Washington Luís, Getúlio Vargas e Café Filho. Ele também foi utilizado como concentração da Seleção Brasileira de Futebol e das equipes do Botafogo, Vasco e Fluminense.",1920,1920,1920,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,226,166,http://acervos.ims.com.br/portals/#/detailpage/104049,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ001021/full/max/0/default.jpg
013RJ002002,"Vista área do centro da cidade - ao centro, a Avenida Rio Branco (da Praça Mauá à Glória)",Augusto Malta,"Foto panorâmica do Rio de Janeiro, em que observamos a Praça Mauá na parte inferior, a Avenida Rio Branco cruzando todo o Centro do Rio e o Palácio Monroe, ao final.  À esquerda, a vista área onde estava localizado o Morro do Castelo, que teve seu desmonte concluído na prefeitura de Henrique Dodsworth. No primeiro plano, o Edifício Joseph Gire - A Noite, onde desde 1936 funcionava a Rádio Nacional nos três últimos andares. Nota-se que a Avenida Presidente Vargas ainda não havia sido construída.",circa 1935,1930,1940,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,202,164,http://acervos.ims.com.br/portals/#/detailpage/105531,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ002002/full/max/0/default.jpg
013RJ006042,"Botafogo e entrada da baía de Guanabara, ao fundo, o Pão de Açucar",Augusto Malta,"Panorama da cidade do Rio de Janeiro, com a Baía de Guanabara ao fundo. Também vemos com destaque o morro do Pão de Açúcar, antes da construção dos bondinhos que o tornaram um dos pontos turísticos mais visitados da cidade. A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco. As alas laterais do Instituto Benjamin Constant estavam em construção.",1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,285,226,http://acervos.ims.com.br/portals/#/detailpage/19235,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ006042/full/max/0/default.jpg
013RJ007003,Pedra da Gávea,Augusto Malta,,circa 1909,1906,1913,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,287,226,http://acervos.ims.com.br/portals/#/detailpage/105532,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007003/full/max/0/default.jpg
013RJ007010,Estrada de Ferro do Corcovado - Morro do Inglês,Augusto Malta,,circa 1909,1906,1913,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,286,222,http://acervos.ims.com.br/portals/#/detailpage/105706,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007010/full/max/0/default.jpg
013RJ007029,Avenida Beira-Mar - destaque para os postes de luz a gás e eletricidade,Augusto Malta,,09/04/1908,1908,1908,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,287,226,http://acervos.ims.com.br/portals/#/detailpage/104078,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007029/full/max/0/default.jpg
013RJ007035,Avenida Central - Palácio Monroe,Autoria não identificada,"O Palácio Monroe, que na época de sua construção não tinha esse nome, foi a sede do pavilhão do Brasil na Exposição Universal de Saint Louis, também conhecida como Feira Mundial de Saint Louis, realizada entre 30 de abril e 1º de dezembro de 1904, em conjunto com os III Jogos Olímpicos da Era Moderna. Foi com uma premiação do Monroe que, pela primeira vez, a arquitetura brasileira recebia reconhecimento internacional. O prédio de estilo eclético, cujo projeto foi do político e engenheiro Francisco Marcelino de Souza Aguiar (1855 – 1935), que já havia projetado o Pavilhão do Brasil na Feira de Chicago, em 1893, conquistou o principal prêmio de arquitetura do evento, o Grande Prêmio Medalha de Ouro.",1907,1907,1907,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,283,202,http://acervos.ims.com.br/portals/#/detailpage/105533,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007035/full/max/0/default.jpg
013RJ007036,Campo de Santana - jardins e lago,Augusto Malta,,09/04/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,287,226,http://acervos.ims.com.br/portals/#/detailpage/104079,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007036/full/max/0/default.jpg
013RJ007037,Rua Frei Caneca,Augusto Malta,,15/11/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,286,220,http://acervos.ims.com.br/portals/#/detailpage/104080,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ007037/full/max/0/default.jpg
013RJ008005,Estrada de Ferro Corcovado,Augusto Malta,,1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,286,225,http://acervos.ims.com.br/portals/#/detailpage/104081,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ008005/full/max/0/default.jpg
013RJ009070,Nova subestação de energia elétrica da Tijuca; equipamentos de distribuição ao ar livre,Augusto Malta,,12/04/1929,1929,1929,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/105707,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ009070/full/max/0/default.jpg
013RJ011025,Avenida Beira Mar em obras,Augusto Malta,,1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,291,220,http://acervos.ims.com.br/portals/#/detailpage/104082,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011025/full/max/0/default.jpg
013RJ011033,"Bairros do Flamengo e de Botafogo, Enseada de Botafogo e o Morro do Pão de Açucar",Augusto Malta,,1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,282,211,http://acervos.ims.com.br/portals/#/detailpage/104083,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011033/full/max/0/default.jpg
013RJ011053,Estrada de Ferro Corcovado,Augusto Malta,,1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,287,http://acervos.ims.com.br/portals/#/detailpage/104086,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011053/full/max/0/default.jpg
013RJ011057,Avenida Central - Palácio Monroe (Pavilhão Saint Louis),Augusto Malta,,27/10/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,290,225,http://acervos.ims.com.br/portals/#/detailpage/104084,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011057/full/max/0/default.jpg
013RJ011059,Vista geral do Morro do Sumaré - nova linha construída pela Companhia Carioca,Augusto Malta,,03/12/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,288,227,http://acervos.ims.com.br/portals/#/detailpage/104085,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011059/full/max/0/default.jpg
013RJ011060,Vista geral da Tijuca - final da Linha Elétrica da Tijuca,Augusto Malta,,1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,288,225,http://acervos.ims.com.br/portals/#/detailpage/104088,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011060/full/max/0/default.jpg
013RJ011061,Praia do Leme,Augusto Malta,,28/06/1906,1906,1906,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,286,223,http://acervos.ims.com.br/portals/#/detailpage/104087,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ011061/full/max/0/default.jpg
013RJ012001,Enseada e Bairro de Botafogo,Theodor Preising,,1926,1926,1926,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,222,163,http://acervos.ims.com.br/portals/#/detailpage/105709,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012001/full/max/0/default.jpg
013RJ012006,Vista da cidade a partir do Morro do Corcovado,Theodor Preising,,1926,1926,1926,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,221,162,http://acervos.ims.com.br/portals/#/detailpage/104089,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012006/full/max/0/default.jpg
013RJ012007,"Praia do Arpoador, Morro Dois Irmãos e Pedra da Gávea",Theodor Preising,,1926,1926,1926,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,221,162,http://acervos.ims.com.br/portals/#/detailpage/104090,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012007/full/max/0/default.jpg
013RJ012011,Avenida Rio Branco entre as Ruas São Bento e Acre,Theodor Preising,,1926,1926,1926,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,222,162,http://acervos.ims.com.br/portals/#/detailpage/105708,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012011/full/max/0/default.jpg
013RJ012025,Garagem de bondes nas proximidades do Largo dos Leões,Augusto Malta,Atual Cobal do Humaitá,1930,1930,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,225,165,http://acervos.ims.com.br/portals/#/detailpage/104071,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012025/full/max/0/default.jpg
013RJ012026,Estrada de Ferro do Corcovado - Estação do Hotel das Paineiras,Augusto Malta,,1930,1930,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,235,176,http://acervos.ims.com.br/portals/#/detailpage/104072,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/013RJ012026/full/max/0/default.jpg
