qid,P31,P31_a,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
Q65620224,Q125191,,Revolta da armada - Entrada da Barra de Guanabara vista de Botafogo,Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1893-01-01T00:00:00Z/8|P580|+1891-01-01T00:00:00Z/9|P582|+1894-01-01T00:00:00Z/9,,,Q155,@-22.94068/-43.1854|P2044|142.37911U11573|P7787|102.72903U28390|P8208|87.92674U28390,,,,Q10312614,Q56055236,Q71989864,002055RevdaArmada072,Q107387614,50.0U28390,269U174789,172U174789,21014
Q65620229,Q125191,,Vista do Pão de Açúcar a partir da Fortaleza de Santa Cruz,Fotografia de Marc Ferrez (0071824cx001-01),Photograph by Marc Ferrez (0071824cx001-01),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.93854/-43.13264|P2044|35.22684U11573|P7787|-104.07625U28390|P8208|86.4171U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-01,Q172984,40.16U28390,240U174789,180U174789,66439
Q65620230,Q125191,,"Entrada da Baía de Guanabara, Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.93516/-43.12646|P2044|25.48997U11573|P7787|-119.1722U28390|P8208|90.08653U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-02,Q172984,34.78U28390,240U174789,180U174789,66547
Q65620231,Q125191,,"Largo da Carioca, chafariz com 35 bicas",Fotografia de Marc Ferrez (0071824cx001-04),Photograph by Marc Ferrez (0071824cx001-04),+1898-01-01T00:00:00Z/8|P580|+1893-01-01T00:00:00Z/9|P582|+1903-01-01T00:00:00Z/9,,,Q155,@-22.90662/-43.17875|P2044|19.91465U11573|P7787|154.49768U28390|P8208|86.41478U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-04,Q172984,50.0018U28390,240U174789,180U174789,66440
Q65620358,Q125191,,Praça XV de Novembro,Fotografia de Marc Ferrez (001AAN014016),Photograph by Marc Ferrez (001AAN014016),+1897-01-01T00:00:00Z/9|P580|+1897-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.90271/-43.17388|P2044|18.82836U11573|P7787|42.7887U28390|P8208|86.62826U28390,,,,Q3180571,Q56055236,Q71989864,001AAN014016,Q107387614,39.23U28390,218U174789,150U174789,88536
Q65620366,Q125191,,O Catete visto da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.92413/-43.17488|P2044|49.60339U11573|P7787|-166.57584U28390|P8208|88.53636U28390,,,,Q3180571,Q56055236,Q71989864,001AMF015016,Q107387614,55.29U28390,345U174789,155U174789,88560
Q65620367,Q125191,,Vista tomada da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.92112/-43.17527|P2044|35.34714U11573|P7787|-9.25357U28390|P8208|88.87764U28390,,,,Q3180571,Q56055236,Q71989864,001AMF015025,Q107387614,55.0U28390,345U174789,155U174789,17198
Q65620368,Q125191,,Vista do Outeiro e do mercado da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.9185/-43.17781|P2044|56.68645U11573|P7787|134.20843U28390|P8208|88.33293U28390,,,,Q3180571,Q56055236,Q71989864,001AMF016001,Q107387614,38.4U28390,194U174789,150U174789,70929
Q65620372,Q125191,,"Glória, Palácio Monroe e Passeio Público, a partir do centro",Fotografia de Anônimo,Photograph by Unknown,+1911-01-01T00:00:00Z/8|P580|+1906-01-01T00:00:00Z/9|P582|+1916-01-01T00:00:00Z/9,,,Q155,@-22.91081/-43.17448|P2044|61.37913U11573|P7787|-162.65772U28390|P8208|88.12207U28390,,,,Q4233718,Q56055236,Q71989864,001AN01002007,Q172984,46.82U28390,98U174789,73U174789,80358
Q65620374,Q125191,,Monumento a Pedro Álvares Cabral,Fotografia de Anônimo,Photograph by Unknown,+1905-01-01T00:00:00Z/8|P580|+1900-01-01T00:00:00Z/9|P582|+1910-01-01T00:00:00Z/9,,,Q155,@-22.92006/-43.17654|P2044|9.03783U11573|P7787|154.59117U28390|P8208|89.92816U28390,,,,Q4233718,Q56055236,Q71989864,001AN02001006,Q172984,50.0U28390,134U174789,65U174789,82277
Q65620375,Q125191,,"Largo da Glória, monumento a Pedro Álvares Cabral ao fundo",Fotografia de Anônimo,Photograph by Unknown,+1906-01-01T00:00:00Z/8|P580|+1906-01-01T00:00:00Z/9|P582|+1906-01-01T00:00:00Z/9,,,Q155,@-22.91985/-43.17641|P2044|11.07784U11573|P7787|179.56893U28390|P8208|95.73109U28390,,,,Q4233718,Q100575647,Q71989864,001AN29001003,Q172984,45.15U28390,139U174789,90U174789,80411
Q65620376,Q125191,Q35158,Praia do Russel e igreja de Nossa Senhora da Glória do Outeiro,Fotografia de Archanjo Sobrinho,Photograph by Archanjo Sobrinho,+1895-01-01T00:00:00Z/8|P580|+1890-01-01T00:00:00Z/9|P582|+1900-01-01T00:00:00Z/9,,,Q155,@-22.92238/-43.17294|P2044|12.44491U11573|P7787|-59.72433U28390|P8208|92.79389U28390,,,,Q64009665,Q56055236,Q71989864,001AS001002,Q107387614,28.71U28390,153U174789,71U174789,82274
Q65620377,Q125191,Q35158,"Vista da Glória, a partir do Passeio Público",Fotografia de F. Basto,Photograph by F. Basto,+1891-01-01T00:00:00Z/8|P580|+1891-01-01T00:00:00Z/9|P582|+1892-01-01T00:00:00Z/9,,,Q155,@-22.9141/-43.17609|P2044|10.5213U11573|P7787|168.95074U28390|P8208|91.47611U28390,,,,Q55089601,Q56055236,Q71989864,001BA003007,Q107387614,30.6U28390,158U174789,75U174789,82367
Q65620378,Q125191,Q35158,Monumento em homenagem a Pedro Álvares Cabral,Fotografia de José Francisco Corrêa,Photograph by José Francisco Corrêa,+1900-01-01T00:00:00Z/8|P580|+1900-01-01T00:00:00Z/9|P582|+1910-01-01T00:00:00Z/9,,,Q155,@-22.92045/-43.17616|P2044|9.28114U11573|P7787|-105.11564U28390|P8208|96.65383U28390,,,,Q10309433,Q56055236,Q71989864,001CO001005,Q172984,40.68U28390,135U174789,65U174789,80432
Q65620379,Q125191,,"Avenida Beira-Mar, a partir da Avenida Central",Fotografia de F. Manzière,Photograph by F. Manzière,+1908-01-01T00:00:00Z/8|P580|+1903-01-01T00:00:00Z/9|P582|+1913-01-01T00:00:00Z/9,,,Q155,@-22.9122/-43.17488|P2044|46.18545U11573|P7787|178.37085U28390|P8208|81.71122U28390,,,,Q65619915,Q100575647,Q71989864,001FM001001,Q904614,59.62U28390,138U174789,89U174789,80433
Q65620381,Q125191,,"Vista do Catete a partir do Outeiro da Glória, ao fundo o morro do Corcovado",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.92316/-43.17543|P2044|54.48328U11573|P7787|-142.97559U28390|P8208|84.73002U28390,,,,Q10312614,Q56055236,Q71989864,001GU001005,Q107387614,49.13U28390,270U174789,210U174789,80439
Q65620382,Q125191,,"Catete e Largo do Machado, a partir do Outeiro da Glória",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.92318/-43.17545|P2044|55.7985U11573|P7787|-151.63546U28390|P8208|83.53519U28390,,,,Q10312614,Q56055236,Q71989864,001GU001006,Q107387614,49.75U28390,270U174789,210U174789,82337
Q65620383,Q125191,,"Catete e Santa Teresa, vistos do Outeiro da Glória",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.92185/-43.17575|P2044|34.99154U11573|P7787|-66.38705U28390|P8208|85.57355U28390,,,,Q10312614,Q56055236,Q71989864,001GU001007,Q107387614,60.87U28390,270U174789,210U174789,82338
Q65620384,Q125191,,"Largo do Machado, Catete e Praia do Flamengo, vistos do Outeiro da Glória",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.92337/-43.17546|P2044|49.34315U11573|P7787|-176.52583U28390|P8208|82.7769U28390,,,,Q10312614,Q56055236,Q71989864,001GU001008,Q107387614,50.0U28390,270U174789,210U174789,82339
Q65620385,Q125191,,"Outeiro da Glória, a partir de Santa Teresa",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.91839/-43.18206|P2044|90.27468U11573|P7787|125.3265U28390|P8208|84.64344U28390,,,,Q10312614,Q56055236,Q71989864,001GU001009,Q459832,42.0U28390,270U174789,210U174789,82340
Q65620386,Q125191,,"Morro do Castelo, em primeiro plano, Santa Teresa e Glória, ao fundo",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.90687/-43.17267|P2044|62.76029U11573|P7787|-156.36331U28390|P8208|85.52986U28390,,,,Q10312614,Q56055236,Q71989864,001GU001010,Q107387614,59.75U28390,270U174789,210U174789,18321
Q65620387,Q125191,,"Praia da Lapa, hoje região do Passeio Público, e Outeiro da Glória",Fotografia de Juan Gutierrez,Photograph by Juan Gutierrez,+1894-01-01T00:00:00Z/8|P580|+1892-01-01T00:00:00Z/9|P582|+1897-01-01T00:00:00Z/9,,,Q155,@-22.90876/-43.17282|P2044|47.9692U11573|P7787|178.86685U28390|P8208|82.40877U28390,,,,Q10312614,Q56055236,Q71989864,001GU001013,Q107387614,62.14U28390,270U174789,210U174789,82342
Q65620388,Q125191,,A Glória vista do Passeio Público,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.91391/-43.17581|P2044|11.1274U11573|P7787|174.59322U28390|P8208|90.76874U28390,,,,Q3180571,Q56055236,Q71989864,001MF007003,Q107387614,15.29U28390,168U174789,99U174789,88562
Q65620409,Q125191,,"Rua Primeiro de Março, Convento do Carmo e Igreja de Nossa Senhora do Carmo à esquerda",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.90371/-43.17472|P2044|17.2869U11573|P7787|-47.28662U28390|P8208|92.3544U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-06,Q172984,53.2932U28390,180U174789,240U174789,16041
Q65620410,Q125191,,Passeio Público,Fotografia de Marc Ferrez (0071824cx001-07),Photograph by Marc Ferrez (0071824cx001-07),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.91376/-43.17584|P2044|13.161U11573|P7787|-73.41U28390|P8208|86.33U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-07,Q172984,50.0U28390,240U174789,180U174789,66533
Q65620412,Q125191,,Pão de Açúcar visto de Niterói,Fotografia de Marc Ferrez (0071824cx001-08),Photograph by Marc Ferrez (0071824cx001-08),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.93376/-43.14883|P2044|18.64707U11573|P7787|-161.96059U28390|P8208|97.62446U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-08,Q172984,47.4382U28390,240U174789,180U174789,66443
Q65620414,Q125191,,Vista do Pão de Açúcar a partir da Fortaleza de Santa Cruz,Fotografia de Marc Ferrez (0071824cx001-10),Photograph by Marc Ferrez (0071824cx001-10),+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.93449/-43.1226|P2044|184.5545U11573|P7787|-114.1951U28390|P8208|86.47587U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-10,Q172984,41.54U28390,240U174789,180U174789,66445
Q65620415,Q125191,,Fortaleza de Santa Cruz,Fotografia de Marc Ferrez (0071824cx001-11),Photograph by Marc Ferrez (0071824cx001-11),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.93885/-43.1396|P2044|1.21355U11573|P7787|80.00502U28390|P8208|94.77192U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-11,Q172984,39.1U28390,240U174789,180U174789,66446
Q65620418,Q125191,,Vista da Fortaleza de Santa Cruz,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.93827/-43.13025|P2044|62.4204U11573|P7787|-86.83583U28390|P8208|87.93736U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx001-13,Q172984,46.57U28390,240U174789,180U174789,66448
Q65620422,Q125191,,Igreja de Nossa Senhora da Glória,Fotografia de Marc Ferrez (0071824cx003a-04),Photograph by Marc Ferrez (0071824cx003a-04),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.9306/-43.17924|P2044|7.57697U11573|P7787|-141.06794U28390|P8208|104.9U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx003a-04,Q172984,52.6U28390,180U174789,240U174789,66449
Q65620423,Q125191,,Igreja de Nossa Senhora da Glória,Fotografia de Marc Ferrez (0071824cx003a-06),Photograph by Marc Ferrez (0071824cx003a-06),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.93064/-43.17928|P2044|9.59425U11573|P7787|-141.70476U28390|P8208|103.15906U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx003a-06,Q172984,49.37U28390,180U174789,240U174789,66451
Q65620425,Q125191,,Igreja São Francisco de Paula,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.90482/-43.18095|P2044|13.82986U11573|P7787|156.3579U28390|P8208|99.85556U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx003a-09,Q172984,40.71U28390,180U174789,240U174789,66452
Q65620428,Q125191,,"Monumento a D. Pedro I no Largo do Rocio, atual praça Tiradentes",Fotografia de Marc Ferrez (0071824cx006-01),Photograph by Marc Ferrez (0071824cx006-01),+1885-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1900-01-01T00:00:00Z/9,,,Q155,@-22.90675/-43.18271|P2044|10.89023U11573|P7787|-153.52496U28390|P8208|102.16825U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-01,Q172984,56.01U28390,180U174789,240U174789,66456
Q65620429,Q125191,,"Estátua do General Osório, vendo-se ao fundo o Morro do Castelo",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1895-01-01T00:00:00Z/8|P580|+1894-01-01T00:00:00Z/9|P582|+1905-01-01T00:00:00Z/9,,,Q155,@-22.90293/-43.17463|P2044|7.72094U11573|P7787|169.79127U28390|P8208|96.99782U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-02,Q172984,36.9658U28390,180U174789,240U174789,66535
Q65620430,Q125191,,Monumento a Pedro Alvares Cabral - Largo da Glória,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1900-01-01T00:00:00Z/8|P580|+1900-01-01T00:00:00Z/9|P582|+1900-01-01T00:00:00Z/9,,,Q155,@-22.92049/-43.17664|P2044|10.67858U11573|P7787|114.72933U28390|P8208|100.62U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-03,Q172984,50.0U28390,180U174789,240U174789,66457
Q65620431,Q125191,,Monumento a José de Alencar,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1897-01-01T00:00:00Z/8|P580|+1895-01-01T00:00:00Z/9|P582|+1905-01-01T00:00:00Z/9,,,Q155,@-22.93282/-43.17746|P2044|11.79483U11573|P7787|-55.36558U28390|P8208|94.88937U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-04,Q172984,45.26U28390,180U174789,240U174789,66458
Q65620432,Q125191,,Entrada da baía e adjacências,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.89622/-43.17416|P2044|46.96805U11573|P7787|157.50352U28390|P8208|89.78518U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-12,Q172984,57.04U28390,240U174789,180U174789,66459
Q65620433,Q125191,,Vista panorâmica da enseada de Botafogo a partir do topo do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.95185/-43.20997|P2044|702.49977U11573|P7787|88.29829U28390|P8208|85.43088U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-15,Q172984,63.8254U28390,240U174789,180U174789,66461
Q65620434,Q125191,,"Estrada de Ferro do Corcovado, Viaduto do Silvestre, Km 1 (aproximadamente)",Fotografia de Marc Ferrez (0071824cx006-16),Photograph by Marc Ferrez (0071824cx006-16),+1885-01-01T00:00:00Z/8|P580|+1884-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.94632/-43.20509|P2044|250.70922U11573|P7787|63.71093U28390|P8208|85.06887U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx006-16,Q172984,50.0U28390,240U174789,180U174789,66536
Q65620436,Q125191,,A lagoa do Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.9681/-43.22538|P2044|13.01435U11573|P7787|140.02461U28390|P8208|94.3357U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx007-01,Q172984,50.0U28390,240U174789,180U174789,66462
Q65620437,Q125191,,Rua Jardim Botânico,Fotografia de Marc Ferrez (0071824cx007-02),Photograph by Marc Ferrez (0071824cx007-02),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.96749/-43.22029|P2044|8.33622U11573|P7787|-134.81948U28390|P8208|97.22356U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx007-02,Q172984,50.0U28390,240U174789,180U174789,66463
Q65620438,Q125191,,Corcovado a partir do Jardim Botânico,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.963/-43.20175|P2044|35.84635U11573|P7787|-44.29637U28390|P8208|100.24983U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx007-03,Q172984,66.3U28390,240U174789,180U174789,66464
Q65620439,Q125191,,Vista do Pão de Açúcar,Fotografia de Marc Ferrez (0071824cx007-04),Photograph by Marc Ferrez (0071824cx007-04),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.94954/-43.15664|P2044|396.73412U11573|P7787|-111.35993U28390|P8208|81.93474U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx007-04,Q172984,56.12U28390,240U174789,180U174789,7052
Q65620440,Q125191,,Enseada de Botafogo,Fotografia de Marc Ferrez (0071824cx010-03),Photograph by Marc Ferrez (0071824cx010-03),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.94083/-43.17752|P2044|11.69624U11573|P7787|-119.03585U28390|P8208|92.23315U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx010-03,Q172984,52.14U28390,240U174789,180U174789,79156
Q65620441,Q125191,,Monumento a Pedro Álvares Cabral,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1904-01-01T00:00:00Z/8|P580|+1904-01-01T00:00:00Z/9|P582|+1904-01-01T00:00:00Z/9,,,Q155,@-22.92049/-43.17664|P2044|10.4838U11573|P7787|114.72933U28390|P8208|100.61647U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx010-10,Q172984,55.43U28390,180U174789,240U174789,66515
Q65620442,Q125191,,Monumento em homenagem ao visconde de Rio Branco,Fotografia de Marc Ferrez (0071824cx011-01),Photograph by Marc Ferrez (0071824cx011-01),+1902-01-01T00:00:00Z/8|P580|+1902-01-01T00:00:00Z/9|P582|+1907-01-01T00:00:00Z/9,,,Q155,@-22.92123/-43.17662|P2044|14.11745U11573|P7787|115.67805U28390|P8208|87.10346U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx011-01,Q172984,52.76U28390,180U174789,240U174789,77554
Q65620443,Q125191,,"Largo da Carioca, chafariz com 35 bicas",Fotografia de Marc Ferrez (0071824cx011-02),Photograph by Marc Ferrez (0071824cx011-02),+1898-01-01T00:00:00Z/8|P580|+1893-01-01T00:00:00Z/9|P582|+1903-01-01T00:00:00Z/9,,,Q155,@-22.90656/-43.17879|P2044|17.97569U11573|P7787|157.4993U28390|P8208|89.67622U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx011-02,Q172984,50.0U28390,240U174789,180U174789,66467
Q65620445,Q125191,,"Praça XV de Novembro, vendo-se o Chafariz Mestre Valentim em primeiro plano",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.9027/-43.1746|P2044|19.44549U11573|P7787|88.26851U28390|P8208|91.46381U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx011-03,Q172984,44.2774U28390,240U174789,180U174789,66468
Q65620447,Q125191,,"Praça XV de Novembro, vendo-se  Chafariz Mestre Valentim em primeiro plano",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.90271/-43.1746|P2044|17.49762U11573|P7787|88.70689U28390|P8208|90.5577U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx011-04,Q172984,45.7006U28390,240U174789,180U174789,66469
Q65620448,Q125191,,Praça XV de Novembro,Fotografia de Marc Ferrez (0071824cx011-05),Photograph by Marc Ferrez (0071824cx011-05),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-22.90271/-43.17385|P2044|17.71767U11573|P7787|57.4634U28390|P8208|87.42231U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx011-05,Q172984,52.8234U28390,240U174789,180U174789,66470
Q65620451,Q125191,,Vista da Pedra da Gávea,Fotografia de Marc Ferrez (0071824cx016-10),Photograph by Marc Ferrez (0071824cx016-10),+1885-01-01T00:00:00Z/8|P580|+1880-01-01T00:00:00Z/9|P582|+1890-01-01T00:00:00Z/9,,,Q155,@-23.00962/-43.29624|P2044|6.59412U11573|P7787|50.55911U28390|P8208|101.42341U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx016-10,Q172984,47.1U28390,180U174789,240U174789,66521
Q65620455,Q125191,,"Flamengo, tendo em vista o Largo do Machado, Igreja Nossa Senhora da Glória e ao fundo o Pão de Açúcar",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1880-01-01T00:00:00Z/8|P580|+1875-01-01T00:00:00Z/9|P582|+1885-01-01T00:00:00Z/9,,,Q155,@-22.92873/-43.18386|P2044|27.33047U11573|P7787|125.58102U28390|P8208|86.68219U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx017a-04,Q172984,58.22U28390,240U174789,180U174789,66479
Q65620458,Q125191,,Floresta da Tijuca e Pedra da Gávea ao fundo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1875-01-01T00:00:00Z/8|P580|+1870-01-01T00:00:00Z/9|P582|+1880-01-01T00:00:00Z/9,,,Q155,@-22.98687/-43.2437|P2044|217.51345U11573|P7787|-119.8739U28390|P8208|91.56168U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx017a-07,Q904614,63.5U28390,240U174789,180U174789,66482
Q65620461,Q125191,,Rua Primeiro de Março,Fotografia de Marc Ferrez (0071824cx019-01),Photograph by Marc Ferrez (0071824cx019-01),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.90277/-43.17576|P2044|16.77981U11573|P7787|-5.76257U28390|P8208|97.66671U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx019-01,Q172984,52.48U28390,180U174789,240U174789,66492
Q65620463,Q125191,,Igreja da Ordem Terceira do Carmo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,+1882-01-01T00:00:00Z/8|P580|+1877-01-01T00:00:00Z/9|P582|+1887-01-01T00:00:00Z/9,,,Q155,@-22.90255/-43.17567|P2044|12.81273U11573|P7787|167.28192U28390|P8208|101.78113U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx019-02,Q904614,46.59U28390,180U174789,240U174789,82331
Q65620464,Q125191,,Igreja de Santa Cruz dos Militares,Fotografia de Marc Ferrez (0071824cx019-03),Photograph by Marc Ferrez (0071824cx019-03),+1890-01-01T00:00:00Z/8|P580|+1885-01-01T00:00:00Z/9|P582|+1895-01-01T00:00:00Z/9,,,Q155,@-22.90183/-43.17634|P2044|11.81158U11573|P7787|127.02756U28390|P8208|93.79906U28390,,,,Q3180571,Q85621807,Q71989864,0071824cx019-03,Q172984,49.26U28390,240U174789,180U174789,66493
