Source ID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
0071824cxrio3-03,"Bairro da Glória a partir do Morro do Castelo, ao fundo a Igreja de Nossa Senhora da Glória do Outeiro",Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77668,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90933,-43.17454,http://www.wikidata.org/entity/Q1532671 Glória,Q65620724,,
0071824cxrio3-04,Bairro do Flamengo visto do Morro Nova Cintra,Marc Ferrez,,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77669,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.92883,-43.18365,,Q89050052,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-04.jpg
0071824cxrio3-05,"Rua Direita, atual rua Primeiro de Março",Marc Ferrez,,"Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77683,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90276,-43.17575,,Q89050056,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-05.jpg
0071824cxrio3-06,Baía de Guanabara e arredores,Marc Ferrez,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,180.0,240.0,,,,,,
0071824cxrio3-07,Vista da Baía de Guanabara vista a partir de Niterói,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.92599,-43.1164,,Q65620725,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-07.jpg
0071824cxrio3-09,Passeio Público,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77670,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.91376,-43.17583,,Q89050053,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-09.jpg
0071824cxrio4-04,Ilha de Paquetá,Marc Ferrez,,"Paquetá é um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. A ilha Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",01-01-1880,1875,1885,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Collodion,,,,240.0,180.0,-22.74842,-43.10583,,,,
0071824cxrio4-05,Imprensa Nacional,Marc Ferrez,,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas.",01-01-1880,1877,1885,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77671,Glass plate negative,Collodion,,,,240.0,180.0,-22.90697,-43.17816,http://www.wikidata.org/entity/Q2946148 Centro,Q65621444,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio4-05.jpg
0071824cxsn1-04,Igreja Anglicana,Marc Ferrez,,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.",01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77672,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90987,-43.17676,http://www.wikidata.org/entity/Q64354277 Rua Evaristo da Veiga,Q65620727,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn1-04.jpg
0071824cxsn1-10,"Real Gabinete Português de Leitura, na rua Luís de Camões. À direita, os fundos da Escola Politécnica, atual IFCS/UFRJ",Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77674,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90569,-43.18196,,Q89050059,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn1-10.jpg
0071824cxsn1-12,Igreja Anglicana,Marc Ferrez,,"A Igreja Anglicana localizava-se na Rua Evaristo da Veiga, foi construída em 1891 e demolida no início do Século XIX para reurbanização da área.",01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77673,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90987,-43.17676,,Q89050055,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn1-12.jpg
0071824cxsn2-01,"Avenida Central, atual Rio Branco",Marc Ferrez,,"Avenida com prédios ainda em construção, Morro do Pão de Açúcar ao fundo.",01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77675,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90229,-43.17881,http://www.wikidata.org/entity/Q2946148 Centro,Q65620728,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-01.jpg
0071824cxsn2-02,"Avenida Central, atual Rio Branco",Marc Ferrez,,"Avenida com prédio em construção, ao fundo o Morro do Castelo.",01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77676,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90158,-43.17882,http://www.wikidata.org/entity/Q2946148 Centro,Q65620729,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-02.jpg
0071824cxsn2-03,"Praia de Copacabana, ao fundo a Igreja de Nossa Senhora de Copacabana",Marc Ferrez,,A Igreja deu lugar ao atual Forte de Copacabana.,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77677,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.98446,-43.18913,http://www.wikidata.org/entity/Q202730 Copacabana,Q65620731,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-03.jpg
0071824cxsn2-04,"Praia de Botafogo, ao fundo o Morro do Corcovado e a Pedra da Gávea",Marc Ferrez,,,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78574,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9417,-43.17514,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621445,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-04.jpg
0071824cxsn2-06,"Avenida Central, nas proximidades do cruzamento com a Rua do Rosário",Marc Ferrez,,,01-01-1904,1899,1909,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78712,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90228,-43.17886,http://www.wikidata.org/entity/Q2946148 Centro,Q65620733,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-06.jpg
0071824cxsn2-07,"Praia de Copacabana, ao fundo a Igreja de Nossa Senhora de Copacabana",Marc Ferrez,,Atual Forte de Copacabana.,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78575,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.98483,-43.18905,http://www.wikidata.org/entity/Q202730 Copacabana,Q65620734,,
0071824cxsn2-08,"Aqueduto da Carioca, também conhecido como Arcos da Lapa",Marc Ferrez,,"Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",01-01-1905,1903,1906,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78576,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.91328,-43.1813,,Q89054735,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-08.jpg
0071824cxsn2-09,"Avenida Central, atual Rio Branco",Marc Ferrez,,"Vista da Avenida Central, já inaugurada, na altura das ruas 7 de Setembro com Rodrigo Silva.",01-01-1905,1900,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78577,Glass plate negative,GELATINA/ Corante,,,,240.0,180.0,-22.90229,-43.17881,,Q89054732,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-09.jpg
0071824cxsn2-10,Interior do Jardim Botânico,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78578,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.96091,-43.27299,,Q89054725,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-10.jpg
0071824cxsn2-11,Interior do Jardim Botânico,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78579,Glass plate negative,Silver gelatin,,,,240.0,180.0,,,,Q97772856,,
0071824cxsn2-12,Bambuzal,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78580,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.96868,-43.22506,,Q97772858,,
0071824cxsn2-13,Vista do Outeiro da Glória,Marc Ferrez,,"Ao fundo, a Igreja do Outeiro da Glória e a chaminé da estação da City Improvement.",01-01-1883,1880,1888,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78581,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.91859,-43.17622,,Q65621446,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxsn2-13.jpg
0071824cxvarios1-01,Vista do Cais Pharoux a partir da Ilha das Cobras,Marc Ferrez,,"Cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78592,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89659,-43.17463,,Q89054730,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-01.jpg
0071824cxvarios1-02,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Marc Ferrez,,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78593,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89634,-43.17406,,Q65620736,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-02.jpg
0071824cxvarios1-03,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Marc Ferrez,,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78594,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89628,-43.17403,,Q89054728,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-03.jpg
0071824cxvarios1-04,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Marc Ferrez,,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78595,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89636,-43.17411,,Q65620737,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-04.jpg
0071824cxvarios1-05,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Marc Ferrez,,Destaque para o prédio da Alfândega e para as cúpulas da Igreja da Candelária.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78596,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89628,-43.17403,,Q65620738,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-05.jpg
0071824cxvarios1-06,A Glória vista a partir do Morro do Castelo,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/78597,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9182,-43.18148,,Q65620739,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxvarios1-06.jpg
0072137cx001-01,Panorama do Rio de Janeiro; a partir da ilha das Cobras,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87214,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.89645,-43.17442,,,,
0072137cx001-02,"Panorama dos bairros de Botafogo, Flamengo e Laranjeiras; tomado do Catete",Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87215,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.92863,-43.18307,,,,
0072137cx001-03,Panorama da enseada de Botafogo; destaque para o Morro do Pão de Açúcar,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87216,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.94187,-43.18432,,,,
0072137cx001-04,Panorama de parte do bairro de Botafogo,Marc Ferrez,,"Vista panorâmica do Pão de Açúcar, enseada de Botafogo, Corcovado, Catete,  Flamengo e Largo do Machado tomada do Morro Nova Cintra (morro da Tavares Bastos).",01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87217,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.94166,-43.18517,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620740,,
0072137cx001-05,Panorama da enseada de Botafogo; destaque para o morro do Pão de Açúcar,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87218,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.94253,-43.18509,,Q65620741,,
0072137cx001-07,"Estrada de Ferro Central do BrasiI, Rotunda de São Diogo e oficinas  a partir do Morro do Pinto",Marc Ferrez,,"Vista da Rotunda de São Diogo, do complexo de trens e das oficinas pertencentes à  Estrada de Ferro Central do Brasil,  tomada do Morro do Pinto.",01-01-1903,1900,1908,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.9074,-43.20747,,,,
0072137cx001-08,"Vista do Corcovado, Arcos da Lapa e Santa Teresa",Marc Ferrez,,"Vista do Corcovado, Arcos da Lapa e Santa Teresa tomada do Morro de Santo Antônio, das proximidades do atual prédio da Petrobrás (Edise).",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87219,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.91031,-43.17965,,,,
0072137cx001-09,Panorama do centro da cidade; tomado da Ladeira do Barroso,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87220,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.90081,-43.19546,,,,
0072137cx001-10,Panorama do centro da cidade; tomado da Ladeira do Barroso,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87221,Outros,Silver gelatin,,,,370.0,210.0,-22.9008,-43.19545,,,,
0072137cx001-11,"Estrada de Ferro Central do Brasil; vista das Oficinas de São Diogo, do canal do Mangue e do Catumbi",Marc Ferrez,,"Vista do canal do Mangue e Catumbi, tomada do Morro do Pinto.",01-01-1903,1900,1908,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88795,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.90751,-43.20741,,,,
0072137cx001-12,Escola Militar na Urca,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87222,Glass plate negative,Silver gelatin,,,,370.0,210.0,-22.9556,-43.16802,,Q65620742,,
0072137cx005-02,Vista de Santa Teresa; tomada das proximidades da Rua Santo Amaro,Marc Ferrez,,,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87207,Glass plate negative,Silver gelatin,,,,,,-22.92272,-43.17848,,,,
0072137cx005-04,,Marc Ferrez,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Collodion,,,,,,,,,,,
0072137cx005-05,Estrada de Ferro Central do Brasil (Linha do Centro); Estação Central do Brasil,Marc Ferrez,,"O prédio da Estação Central da Estrada de Ferro Central do Brasil passou por reforma para ampliação em 1898. O novo projeto manteve o corpo do edifício, derrubou as duas alas laterais que possuiam apenas um andar, e subiu duas torres laterais, com dois andares cada uma. A reforma ficou pronta em 1900, mas em 16 de novembro de 1906 a ala esquerda do edifício foi destruída por um incêndio no restaurante.",01-01-1903,1900,1908,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Collodion,,,,370.0,210.0,,,,,,
0072137cx005-06,Vista do Catete; tomada da Rua Barão de Guaratiba,Marc Ferrez,,,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87208,Glass plate negative,Silver gelatin,,,,,,-22.92397,-43.17458,,,,
0072137cx005-07,Vista de Santa Teresa; tomada das proximidades da Rua Santo Amaro,Marc Ferrez,,,01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87209,Glass plate negative,Collodion,,,,,,-22.92269,-43.17855,,,,
